整合編號,食品分類,樣品名稱,內容物描述,俗名,廢棄率(%),熱量(kcal),修正熱量(kcal),水分(g),粗蛋白(g),粗脂肪(g),飽和脂肪(g),灰分(g),總碳水化合物(g),膳食纖維(g),糖質總量(g),葡萄糖(g),果糖(g),半乳糖(g),麥芽糖(g),蔗糖(g),乳糖(g),鈉(mg),鉀(mg),鈣(mg),鎂(mg),鐵(mg),鋅(mg),磷(mg),銅(mg),錳(mg),維生素A總量(IU),視網醇當量(RE)(ug),視網醇(ug),α-胡蘿蔔素(ug),β-胡蘿蔔素(ug),維生素D總量(IU),維生素D總量(ug),維生素D2(ug),維生素D3(ug),維生素E總量(mg),α-維生素E當量(α-TE)(mg),α-生育酚(mg),β-生育酚(mg),γ-生育酚(mg),δ-生育酚(mg),維生素K1(ug),維生素K2 (MK-4)(ug),維生素K2 (MK-7)(ug),維生素B1(mg),維生素B2(mg),菸鹼素(mg),維生素B6(mg),維生素B12(ug),葉酸(ug),維生素C(mg),脂肪酸S總量(mg),酪酸(4:0)(mg),己酸(6:0)(mg),辛酸(8:0)(mg),癸酸(10:0)(mg),月桂酸(12:0)(mg),十三酸(13:0)(mg),肉豆蔻酸(14:0)(mg),十五酸(15:0)(mg),棕櫚酸(16:0)(mg),十七酸(17:0)(mg),硬脂酸(18:0)(mg),十九酸(19:0)(mg),花生酸(20:0)(mg),山酸(22:0)(mg),廿四酸(24:0)(mg),脂肪酸M總量(mg),肉豆蔻烯酸(14:1)(mg),棕櫚烯酸(16:1)(mg),油酸(18:1)(mg),鱈烯酸(20:1)(mg),芥子酸(22:1)(mg),脂肪酸P總量(mg),亞麻油酸(18:2)(mg),次亞麻油酸(18:3)(mg),十八碳四烯酸(18:4)(mg),花生油酸(20:4)(mg),廿碳五烯酸(20:5)(mg),廿二碳五烯酸(22:5)(mg),廿二碳六烯酸(22:6)(mg),其他脂肪酸(mg),P/M/S,反式脂肪(mg),水解胺基酸總量(mg),天門冬胺酸(Asp)(mg),酥胺酸(Thr)(mg),絲胺酸(Ser)(mg),麩胺酸(Glu)(mg),脯胺酸(Pro)(mg),甘胺酸(Gly)(mg),丙胺酸(Ala)(mg),胱胺酸(Cys)(mg),纈胺酸(Val)(mg),甲硫胺酸(Met)(mg),異白胺酸(Ile)(mg),白胺酸(Leu)(mg),酪胺酸(Tyr)(mg),苯丙胺酸(Phe)(mg),離胺酸(Lys)(mg),組胺酸(His)(mg),精胺酸(Arg)(mg),色胺酸(Trp)(mg),膽固醇(mg),酒精含量(g)
P0102201,調味料及香辛料類,花椒粒,樣品狀態:乾貨; 前處理描述:混合均勻打碎,,0.0,358.7625,264.1324,11.52,10.334,12.5261,2.0533,12.0425,53.5774,45.715,1.204,0.422,0.434,0.0,0.0,0.348,0.0,2780.1,1212.8,997.7,136.39,23.74,1.73,199.27,0.6868,2.9847,127.4849,12.7516,0.0,,76.494,0.0,0.0,0.0,0.0,7.187,5.458,5.105,0.362,1.72,0.0,105.813,0.0,0.0,0.082,0.3261,1.2488,0.33,0.0,55.998,0.0,2053.3158903,0.0,0.0,0.0,0.0,5.361170799999999,0.0,19.352824499999997,0.0,1677.5704686,12.4384173,272.7934058,0.0,33.444687,18.5261019,13.8288144,4252.059801599999,0.0,533.5742816999999,3718.4855199,0.0,0.0,6187.367303800001,3709.5544106,2477.8128932,0.0,0.0,0.0,0.0,0.0,33.3444782,3.01/2.07/1.00,44.66,7255.1789,942.4599,254.9721,370.2336,1297.2803,485.251,444.2336,335.6043,103.9713,359.2212,23.2232,259.6845,478.4728,288.9463,272.5392,353.0793,167.9561,703.0663,114.9839,0.0,
P0200101,調味料及香辛料類,七味唐辛子,"前處理描述:混合均勻打碎(紅辣椒,黑芝麻,白芝麻,桔皮,羅勒,花椒等)",,,463.0511,370.0359,9.047,15.82,24.0667,4.2381,5.2736,45.7927,46.5076,5.039,1.296,2.913,,0.0,0.83,0.0,39.117,1956.075,360.683,236.336,11.936,2.574,331.027,,,1802.7829,180.3216,,,1081.713,,,,,86.006,23.4088,15.222,2.771,68.013,0.0,,,,0.226,0.9019,9.1261,1.905,,112.308,0.0,4238.14587,0.0,0.0,0.0,0.0,36.10005,0.0,33.693380000000005,0.0,2709.91042,21.66003,1196.1149899999998,0.0,146.80687,57.760079999999995,36.10005,8016.61777,0.0,89.04679,7884.2509199999995,43.32006,0.0,11795.08967,11381.14243,413.94724,0.0,0.0,0.0,0.0,0.0,19.25336,2.78/1.89/1.00,,13225.185,1733.594,522.995,570.296,2170.427,1258.615,719.16,634.305,191.358,566.641,199.727,479.504,887.714,449.613,590.976,566.19,276.915,1267.592,139.563,,
P0200201,調味料及香辛料類,沙茶粉,"前處理描述:混合均勻打碎(扁魚,蒜頭,辣椒粉,椰子粉,鹽等)",,,506.892,476.7576,4.45,14.95,28.8,8.689,4.827,46.973,15.0672,,,,,,,,2143.28,1053.24,294.18,179.34,11.77,4.21,380.39,,,356.0207,46.3094,16.05,0.0,181.52,,,,,5.74,3.873,3.27,0.89,1.58,0.0,,,,0.138,0.25,1.99,2.0497,1.32,85.4,0.0,8688.960000000001,0.0,457.92,336.96,2462.4000000000005,0.0,0.0,878.4000000000001,11.520000000000001,3113.2800000000007,25.92,1123.2,0.0,141.12,0.0,138.24,7488.0,0.0,40.32000000000001,7070.4000000000015,126.72,250.56,12600.0,11903.04,696.96,0.0,0.0,0.0,0.0,0.0,,1.68/1.00/1.16,,12055.8514,1245.23,395.23,507.18,2210.54,452.53,642.86,581.11,282.3114,517.01,339.4,398.67,710.89,422.31,502.53,557.29,278.76,1913.36,98.64,30.02,
P0200301,調味料及香辛料類,豆酥,"前處理描述:混合均勻打碎(黃豆,蒜末,薑,調味料等)",,,539.6326,513.219,2.962,30.098,38.061,6.5031,9.7061,19.1729,13.2068,3.696,0.0,0.0,,0.0,3.696,0.0,3128.733,475.427,220.261,140.197,5.742,3.016,373.129,,,34.4586,3.4467,,,20.676,,,,,17.147,4.223,2.786,0.277,12.514,1.57,,,,0.054,0.0947,1.1117,0.198,,44.371,0.0,6503.102459999999,0.0,0.0,0.0,0.0,0.0,0.0,27.784529999999997,0.0,4258.64529,36.91917,1799.1434700000002,0.0,154.52766,170.51328,55.56905999999999,9487.846080000001,0.0,35.01612,9179.93259,272.89736999999997,0.0,22051.02096,19569.44376,2481.5771999999997,0.0,0.0,0.0,0.0,0.0,19.030500000000004,3.39/1.46/1.00,,27507.058,3089.663,1095.079,1353.795,6109.208,1371.575,1178.734,1210.325,416.341,1265.711,303.5,1193.862,2086.145,1047.028,1411.089,1604.953,872.192,1897.858,0.0,,
P0200401,調味料及香辛料類,咖哩粉,"前處理描述:混合均勻(胡荽,薑黃,小茴香等)",,,416.7524,343.9558,5.878,13.89,14.13,1.1078,7.5964,58.5056,36.3983,,,,,,,,552.28,1716.79,754.95,294.03,65.9,3.33,419.27,,,184.0926,18.4121,,31.46,94.73,,,,,94.77,13.122,4.05,0.0,90.72,0.0,,,,0.175,0.37,4.01,1.1369,,84.5,,1107.7920000000001,0.0,55.10700000000001,0.0,0.0,0.0,0.0,224.66700000000003,0.0,679.6529999999999,0.0,148.365,0.0,0.0,0.0,0.0,10293.705,0.0,0.0,10293.705,0.0,0.0,2727.09,2623.9410000000003,103.14899999999999,0.0,0.0,0.0,0.0,0.0,,2.46/9.29/1.00,,12540.8571,1586.16,495.36,614.23,2188.5,605.3,735.68,596.38,350.9971,666.06,187.68,525.5,858.67,433.88,583.02,668.92,317.27,980.46,146.79,,
P0200501,調味料及香辛料類,咖哩塊,"前處理描述:混合均勻打碎(咖哩粉,麵粉,油脂,鹽,糖,奶粉,調味料等)",,,514.8127,504.9165,2.125,5.626,34.5255,19.9903,12.3287,45.3948,4.9481,10.026,0.0,0.0,,0.0,10.026,0.0,4180.013,272.124,82.536,41.01,1.581,0.593,76.129,,,65.6493,19.695,19.695,,0.0,,,,,6.749,3.6205,3.231,0.173,2.895,0.45,,,,0.093,0.0582,0.9462,0.108,0.0,7.274,0.123,19990.2645,83.55171,0.0,71.81304,75.61084500000001,466.09425000000005,0.0,1145.901345,179.187345,9235.571249999999,487.50006,8146.291724999999,0.0,98.74292999999999,0.0,0.0,12919.096844999998,109.79109000000001,762.668295,11989.32513,57.31233,0.0,1535.3489849999999,1388.960865,146.38812000000001,0.0,0.0,0.0,0.0,0.0,80.78967,1.00/8.41/13.02,,5387.799,310.027,136.397,198.821,2403.623,412.601,187.779,169.021,77.092,190.194,40.941,156.097,298.472,137.035,204.137,135.697,120.373,209.492,0.0,48.125,
P0200601,調味料及香辛料類,油蔥酥,"前處理描述:混合均勻打碎(紅蔥頭,沙拉油等)",,,517.6856,488.661,4.094,7.44,28.82,14.1764,2.5096,57.1364,14.5123,,,,,,,,29.78,702.22,95.04,168.43,10.66,3.58,377.42,,,0.8333,0.0833,,1.0,0.0,,,,,24.33,7.8406,6.5,0.0,11.51,6.32,,,,0.281,0.15,2.48,0.6066,,65.7,,14176.35626,0.0,402.84596,306.03958000000006,2223.0883400000002,0.0,0.0,1071.5276000000001,16.974980000000002,8445.470440000001,42.451859999999996,1591.4404000000002,0.0,76.5171,0.0,0.0,11250.463399999999,0.0,373.91068000000007,10728.965499999998,147.58722000000003,0.0,3393.00742,3276.92046,116.08696,0.0,0.0,0.0,0.0,0.0,,1.00/3.32/4.18,,5984.0403,468.54,194.38,259.65,1373.98,340.45,302.27,284.51,215.8103,282.92,57.12,197.65,367.07,163.84,248.45,267.17,177.55,687.27,95.41,,
P0200701,調味料及香辛料類,梅子粉,"前處理描述:混合均勻(話梅,葡萄糖,防腐劑,香辛料等)",,,285.7872,267.8856,4.855,1.955,3.8672,0.6106,28.5322,60.7906,8.9508,37.233,35.857,1.376,,0.0,0.0,0.0,10507.404,206.276,37.162,18.348,4.955,0.268,24.525,,,0.0,0.0,,,0.0,,,,,0.445,0.0852,0.027,0.048,0.33,0.04,,,,0.015,0.0393,0.509,0.035,,13.892,0.0,610.6308799999999,0.0,0.0,0.0,0.0,0.0,0.0,29.003999999999998,0.0,463.67728,0.0,91.26591999999998,0.0,15.855519999999999,10.82816,0.0,2169.88592,0.0,62.64864000000001,2107.2372800000003,0.0,0.0,1077.40192,1065.0268800000001,12.375039999999998,0.0,0.0,0.0,0.0,0.0,8.89456,1.76/3.55/1.00,,1249.924,170.339,47.948,65.406,246.914,65.439,66.761,73.313,14.519,60.066,9.352,51.614,98.037,31.602,62.132,60.03,30.673,86.134,9.645,,
P0200801,調味料及香辛料類,椰子粉,前處理描述:混合均勻打碎,,,629.2387,606.3233,2.6835,7.1825,60.3325,55.2013,1.9897,27.8118,14.3221,3.133,0.53,0.084,,0.0,2.519,0.0,28.7,716.675,9.463,103.942,3.2765,1.499,217.1775,,,0.0,0.0,,0.0,0.0,,,,,0.0245,0.0123,0.0,0.0245,0.0,0.0,,,,0.0095,0.009,0.8711,0.1335,,0.0,0.0,55201.34154,0.0,124.52628,5033.90247,3811.08336,28878.51312,9.049875,10894.239524999999,0.0,4841.5021275,0.0,1575.3419075,0.0,24.133000000000003,0.0,9.049875,4730.007667500001,0.0,1950.4893925,2770.4683999999997,9.049875,0.0,401.1507925000001,401.1507925000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00/11.79/137.61,,7125.6059,628.7865,245.2585,339.839,1488.622,262.491,334.834,356.818,87.5744,374.675,124.9355,248.2305,492.525,184.535,321.0025,353.566,166.95,1075.8995,39.0635,,
P0200901,調味料及香辛料類,蒜頭酥,"前處理描述:混合均勻打碎(蒜頭,油,玉米粉等)",,,451.6589,435.7631,7.105,11.681,17.7741,8.3129,2.1979,61.242,7.9479,1.306,0.093,0.175,,0.0,1.038,0.0,32.477,807.329,49.212,55.874,6.753,1.862,264.378,,,0.0,0.0,,,0.0,,,,,4.187,3.8602,3.724,0.225,0.236,0.002,,,,0.278,0.1805,1.6603,1.332,,36.948,0.0,8312.946570000002,0.0,0.0,0.0,0.0,44.43525,0.0,175.96359,0.0,7143.410790000001,17.7741,812.2763699999999,0.0,74.65122000000001,28.438560000000003,15.996690000000001,7347.812940000001,0.0,30.215970000000002,7285.603590000001,31.993380000000002,0.0,2100.89862,2056.4633700000004,44.43525,0.0,0.0,0.0,0.0,0.0,14.219280000000001,1.00/3.50/3.96,,8968.903,1096.707,277.173,323.189,1748.49,291.81,318.913,399.248,153.675,363.513,93.086,242.874,462.464,360.102,326.519,440.406,171.842,1800.833,98.059,,
P0201001,調味料及香辛料類,糖粉,"前處理描述:混合均勻(糖,澱粉等)",,,398.87,398.5216,0.503,0.038,0.1764,0.0449,0.0,99.2826,0.1742,96.332,0.0,0.0,,0.0,96.332,0.0,1.202,2.953,3.722,0.62,0.208,0.151,0.0,,,17.9726,1.7977,,,10.784,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.012,0.0107,0.023,0.025,,0.804,0.232,44.914968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.780556,0.0,21.148595999999998,0.0,8.985816,0.0,0.0,106.418592,0.0,0.0,106.418592,0.0,0.0,25.066440000000004,13.743324000000001,11.323115999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.00/4.25/1.79,,,,,,,,,,,,,,,,,,,,,,
P0201101,調味料及香辛料類,椰漿,"前處理描述:混合均勻(椰漿,水,乳化劑,重亞硫酸鉀等)",,,207.5415,206.9735,76.461,1.065,23.1103,21.4452,0.5415,0.0,0.284,1.81,0.277,0.0,,0.0,1.533,0.0,23.474,183.201,4.311,31.306,0.914,0.403,56.292,,,1.6199,0.162,,,0.972,,,,,0.051,0.0276,0.025,0.0,0.026,0.0,,,,0.009,0.0042,0.023,0.02,,1.661,0.0,21445.202885,0.0,0.0,1842.353116,1432.607497,11123.449595999999,7.857502,4278.640941999999,0.0,2021.226838,0.0,707.868489,0.0,19.412651999999998,3.928751,7.857502,1409.959403,0.0,0.0,1401.639695,8.319707999999999,0.0,255.13771200000002,255.13771200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00/5.53/84.05,,,,,,,,,,,,,,,,,,,,,,
P0201201,調味料及香辛料類,黃耆水,"前處理描述:取100g黃耆片,加去離子水1L,大火煮滾,轉小火煮30分鐘,取熬煮液分析",,,14.1566,13.9337,95.926,0.889,0.0477,0.0118,0.207,2.9303,0.1173,2.428,0.131,0.223,,0.0,2.074,0.0,1.988,75.008,8.716,18.744,0.213,0.034,43.858,,,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.02,0.0484,0.6138,0.119,,28.569,0.0,11.773791000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.962769,0.0,4.811022,0.0,0.0,0.0,0.0,29.198124000000004,0.0,0.66303,28.535094,0.0,0.0,6.727607999999999,6.727607999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00/4.34/1.75,,,,,,,,,,,,,,,,,,,,,,
P0201301,調味料及香辛料類,黃耆片,樣品狀態:乾貨; 前處理描述:混合均勻打碎,,,320.5102,257.7393,12.49,14.93,1.5969,0.49,2.2581,68.725,33.0373,21.996,0.642,1.374,,0.827,19.153,0.0,16.289,797.099,136.496,144.014,14.715,1.764,351.544,,,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.194,0.3781,3.1593,0.832,,320.546,0.0,489.9608579999999,0.0,0.0,0.0,0.0,9.725121,0.0,8.511477,0.0,398.282829,5.253801,54.99723600000001,0.0,4.886514,0.0,8.30388,417.97260600000004,0.0,5.732870999999999,396.845619,6.515351999999999,8.878764,676.031646,550.052205,125.979441,0.0,0.0,0.0,0.0,0.0,12.934890000000001,1.62/1.00/1.17,,9936.335,1932.486,352.477,369.312,1434.07,1183.972,378.969,393.666,106.414,495.698,106.211,325.625,496.803,349.54,293.215,659.758,416.581,641.538,0.0,,
P0201401,調味料及香辛料類,陳皮,樣品狀態:乾貨; 前處理描述:混合均勻打碎,,0.0,348.5884,269.5374,12.88,6.874,2.4448,0.8676,3.0289,74.7723,39.5255,15.707,6.472,8.797,0.063,0.0,0.375,0.0,3.01,727.56,533.87,82.78,8.47,0.87,62.75,0.1752,0.7709,2.2232,0.2224,0.0,,1.334,0.0,0.0,0.0,0.0,18.72,10.754,9.828,0.106,8.706,0.08,155.322,0.0,0.0,0.028,0.2007,1.3933,3.1068,0.0,5.781,0.0,867.6350719999999,0.0,0.0,0.0,0.0,58.3696,0.0,64.102656,0.0,606.98272,16.5072896,73.38800639999998,0.0,0.0,15.742067200000001,32.542732799999996,381.18588159999996,0.0,19.996019199999996,361.1898624,0.0,0.0,1195.9814912,908.8226176,287.1588736,0.0,0.0,0.0,0.0,0.0,0.0,3.14/1.00/2.28,0.0,3173.8607,458.6114,141.5387,167.1039,423.5278,311.9509,204.0346,210.9232,82.1917,199.59,12.9818,143.7149,243.8153,137.7292,156.8231,90.745,60.4433,89.7157,38.4202,0.0,
P0201501,調味料及香辛料類,山楂,樣品狀態:乾貨; 前處理描述:混合均勻打碎,,0.0,344.6128,271.6084,14.9,1.93,2.4744,1.0312,2.0398,78.6558,36.5022,19.029,8.225,8.5,0.0,0.0,2.304,0.0,11.73,704.92,676.0,62.71,7.5,0.68,59.86,0.2643,0.6022,370.8318,37.0921,0.0,,222.508,0.0,0.0,0.0,0.0,10.762,6.7676,5.962,1.246,1.085,2.469,46.121,0.0,0.0,0.08,0.0,1.0413,0.08,0.0,0.0,12.857,1031.1864048000002,0.0,0.0,0.0,0.0,18.3996384,0.0,18.5629488,0.0,685.7279976000001,17.5830864,132.59567280000002,0.0,0.0,90.8822376,67.4348232,342.06353040000005,0.0,10.244016,331.8195144,0.0,0.0,1101.1475904000001,653.1450984,448.002492,0.0,0.0,0.0,0.0,0.0,0.0,3.22/1.00/3.01,0.0,1457.5137,171.6088,66.358,82.9191,232.7796,83.5198,79.892,95.6268,31.6621,91.656,7.2495,67.584,114.762,46.8981,65.1612,106.3086,30.7386,64.2852,18.5043,0.0,
P0300101,調味料及香辛料類,岩鹽,前處理描述:混合均勻(喜馬拉雅山岩鹽),,,2.4667,2.4667,0.137,0.035,0.0987,0.0378,99.3697,0.3596,,0.024,0.024,0.0,,0.0,0.0,0.0,34468.142,177.604,120.257,104.733,4.861,0.083,0.481,,,,,,,,,,,,,,,,,,,,,0.004,0.0,0.0,0.0,,0.0,0.309,37.782360000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.19667,0.0,21.58569,0.0,0.0,0.0,0.0,54.25538999999999,0.0,0.0,54.25538999999999,0.0,0.0,6.662249999999999,6.662249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00/8.14/5.67,,,,,,,,,,,,,,,,,,,,,,
P0300201,調味料及香辛料類,低鈉鹽,"前處理描述:混合均勻(氯化鉀,氯化鈉,檸檬酸鈉,乳酸鈣,磷酸三鈣,甘草酸-銨,碘酸鉀等)",,,11.45,11.45,0.677,0.01,0.01,,96.473,2.83,,,,,,,,,18341.12,26006.5,288.61,44.106,3.61,0.127,83.44,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.008,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0400101,調味料及香辛料類,味精,前處理描述:混合均勻(L-麩酸鈉),,,250.5008,250.5008,0.293,44.5,,,37.0818,18.1252,,,,,,,,,11656.2,1.06,13.05,0.958,15.76,0.318,1.22,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0400201,調味料及香辛料類,高鮮味精,前處理描述:混合均勻,,,269.28,269.28,0.68,45.0,,,32.0,22.32,,,,,,,,,11878.7,1.06,9.12,7.45,6.24,0.2,193.1,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.155,,0.0,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0400301,調味料及香辛料類,鮮雞精,"前處理描述:混合均勻(鹽,糖,玉米澱粉,雞肉,雞油,味精,香料等)",,,266.9916,261.1936,1.519,10.83,10.07,3.6197,44.3206,33.2604,2.899,,,,,,,,17521.6,114.02,32.63,12.348,1.83,0.52,131.6,,,46.8329,14.05,14.05,0.0,0.0,,,,,0.4,0.3256,0.31,0.02,0.05,0.02,,,,0.469,0.14,0.932,0.0772,0.09,68.0,1.0,3619.7420599999996,0.0,0.0,0.0,0.0,0.0,0.0,100.33748,0.0,2720.4407100000003,0.0,790.86759,0.0,8.09628,0.0,0.0,4772.02195,0.0,488.66688999999997,4259.8114000000005,23.543660000000003,0.0,1678.1755699999999,1618.6820100000004,59.49356,0.0,0.0,0.0,0.0,0.0,,1.00/2.84/2.16,,15979.2801,883.49,318.63,424.48,9639.01,647.74,59.42,647.15,98.6201,409.71,102.52,292.29,496.16,170.01,403.57,448.84,205.87,703.53,28.24,25.16,
P0400401,調味料及香辛料類,鰹魚粉,"前處理描述:混合均勻打碎(味素,食鹽,糖,乾燻鰹魚,鰹魚抽出物,酵母抽出物)",,0.0,240.079,240.079,1.573,21.909,1.0306,0.5713,39.6955,35.7919,0.0,14.98,0.0,0.0,0.0,0.0,9.498,5.482,15887.58,118.86,208.94,18.27,3.72,2.24,268.21,0.045,0.0583,6.2866,1.886,1.886,,0.0,0.0,0.0,0.0,0.0,0.093,0.093,0.093,0.0,0.0,0.0,0.0,0.0,2.084,0.0,0.0559,3.7794,0.2209,2.276,8.623,0.0,571.271886,0.0,0.0,1.6736943999999998,2.4806541999999996,1.231567,0.0,45.1083314,15.305440599999999,349.8876694,19.8153462,116.93290659999998,0.0,7.121445999999999,5.964082199999999,5.750748,187.9896848,0.0,30.133713399999998,153.0245186,4.831452799999999,0.0,234.6542222,14.924118599999998,2.767161,0.0,17.877818199999997,24.248987399999997,25.8897026,148.9464344,36.673901,1.25/1.00/3.04,11.87,27772.3926,640.0399,311.4718,267.3326,22366.3041,35.7056,630.929,441.4006,36.7519,333.7614,142.4195,282.4659,503.2673,180.5009,294.1056,558.1763,357.4011,390.3591,0.0,11.66,
P0500101,調味料及香辛料類,高湯塊(排骨),"前處理描述:混合均勻打碎(植物油,澱粉,鹽,調味料,豚骨粉,濃縮高湯,洋蔥粉等",,,362.7969,362.0485,1.914,12.507,23.8545,15.4386,37.2049,24.5196,0.3742,4.705,0.0,0.0,,0.0,4.705,0.0,14158.355,84.395,119.744,7.184,0.512,0.618,119.906,,,0.0,0.0,0.0,,0.0,,,,,4.714,3.1261,2.91,0.126,1.468,0.21,,,,1.499,0.1436,0.3446,0.087,0.0,33.984,5.379,15438.6324,0.0,0.0,0.0,7.156350000000001,59.636250000000004,0.0,283.86854999999997,14.312700000000001,11693.475900000001,33.396300000000004,3008.05245,0.0,128.81430000000003,190.836,19.0836,6743.66715,0.0,59.636250000000004,6638.70735,45.32355,0.0,1660.2732,1603.0224000000003,57.250800000000005,0.0,0.0,0.0,0.0,0.0,11.92725,1.00/4.06/9.30,,16938.811,484.683,218.058,239.81,12388.145,404.901,601.905,390.854,35.004,242.177,79.513,213.596,388.765,118.179,199.55,385.468,138.233,384.246,25.724,11.816,
P0500201,調味料及香辛料類,高湯塊(雞肉),"前處理描述:混合均勻打碎(雞肉粉,雞油,濃縮蛋白質,鹽,糖,味素,植物油,香辛料等)",,,340.294,339.139,2.08,14.71,24.84,13.5477,43.8965,14.4735,0.5775,,,,,,,,16861.9,118.87,15.99,21.628,2.99,0.64,157.83,,,29.333,8.8,8.8,,,,,,,3.095,3.0575,3.02,0.075,0.0,0.0,,,,1.49,0.107,1.042,0.0733,0.09,42.4,0.0,13547.661480000002,0.0,0.0,0.0,0.0,84.48084,0.0,255.77748,15.50016,9353.576519999999,29.70864,3768.8738399999997,0.0,39.744,0.0,0.0,9790.810200000002,0.0,479.23812,9311.572079999998,0.0,0.0,1501.35444,1450.9044,50.450039999999994,0.0,0.0,0.0,0.0,0.0,,1.00/6.52/9.02,,19578.1743,555.25,248.26,257.18,14632.94,344.03,451.39,428.85,105.0343,283.28,132.22,239.84,431.55,188.45,252.26,448.87,163.56,415.21,0.0,38.4,
P0500301,調味料及香辛料類,高湯(豬大骨),"前處理描述:混合均勻(豬肉,大骨濃縮汁,鹽,調味料等)",,,49.1156,49.1156,77.224,4.2,0.67,0.1174,11.3346,6.5714,,,,,,,,,4471.51,61.83,4.16,11.279,3.47,0.111,81.76,,,0.4,0.12,0.12,,,,,,,0.26,0.0509,0.03,0.0,0.2,0.03,,,,0.369,0.01,0.0,0.014,0.0,4.4,,117.36055,0.0,0.0,0.0,0.0,0.0,0.0,0.9835600000000001,0.0,76.15086,0.7403500000000001,32.407230000000006,2.37783,1.9771699999999999,1.96042,0.7631300000000001,165.68832,0.0,1.4518900000000001,164.23642999999998,0.0,0.0,386.94644000000005,348.23183,36.78903,0.0,0.0,1.92558,0.0,0.0,,3.30/1.41/1.00,,5827.0836,61.3,27.41,52.26,5026.1,78.91,256.54,52.34,19.9136,46.23,5.8,26.43,44.7,10.81,24.84,26.88,14.25,52.37,0.0,0.0,
P0500401,調味料及香辛料類,低脂高湯,"前處理描述:混合均勻(豬肉原汁,鹽等)",,,2.1768,2.1768,98.439,0.26,0.0,,1.0168,0.2842,,,,,,,,,406.22,7.85,0.74,1.253,0.55,0.04,7.74,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.005,0.0,0.0,0.0062,0.0,1.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
P0500501,調味料及香辛料類,素食高湯,"前處理描述:混合均勻(香菇抽出物,水,植物蛋白等)",,,17.0368,17.0368,93.97,0.278,0.0,,1.7708,3.9812,,,,,,,,,1285.75,59.33,18.25,2.35,1.18,0.029,20.09,,,0.0,0.0,,0.0,0.0,,,,,0.03,0.0113,0.01,0.0,0.01,0.01,,,,0.0,0.01,0.09,0.0092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0600101,調味料及香辛料類,米醋,樣品狀態:白醋; 前處理描述:混合均勻,,,9.6804,9.6804,97.529,,,,0.0509,2.4201,,,,,,,,,8.03,6.08,1.95,2.976,0.17,0.0,4.49,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.008,0.0298,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0600201,調味料及香辛料類,糯米醋,樣品狀態:白醋; 前處理描述:混合均勻,,,16.8084,16.8084,95.488,0.12,0.0,,0.3099,4.0821,0.0,,,,,,,,81.49,17.7,3.43,2.146,0.32,0.0,2.26,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,2.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0600301,調味料及香辛料類,高梁醋,"樣品狀態:白醋; 前處理描述:混合均勻(高梁,酒精等)",,,27.24,27.24,93.16,,,,0.03,6.81,,,,,,,,,2.72,1.23,0.23,0.606,0.0,0.003,0.02,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0026,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
